gene	asite	r1	r2	read	sc	peakshare	asite.perc	read.atsc	readvssc	rpm
YBR177C	606	1	0	1	0	0	0.447893569844789	0	1	15.8413332066027
YBR177C	819	1	0	1	0	0	0.605321507760532	0	1	15.8413332066027
YBR177C	972	0	1	1	0	0	0.71840354767184	0	1	20.6594496322618
YBR177C	1242	1	0	1	0	0	0.917960088691796	0	1	15.8413332066027
YBR179C	2370	1	0	1	0	0	0.923976608187134	0	1	15.8413332066027
YBR181C	702	1	1	2	0	1	0.991525423728814	5	-3	36.5007828388645
YBR181C	684	0	1	1	0	0	0.966101694915254	5	-4	20.6594496322618
YBR181C	708	3	2	5	1	1	1	5	0	88.8428988843316
YBR181C	675	0	1	1	0	0	0.953389830508475	5	-4	20.6594496322618
YBR181C	345	0	1	1	0	0	0.48728813559322	5	-4	20.6594496322618
YBR181C	666	0	2	2	0	0	0.940677966101695	5	-3	41.3188992645236
YBR181C	138	0	1	1	0	0	0.194915254237288	5	-4	20.6594496322618
YBR181C	696	1	0	1	0	0	0.983050847457627	5	-4	15.8413332066027
YBR181C	165	0	1	1	0	0	0.233050847457627	5	-4	20.6594496322618
YBR181C	657	4	0	4	0	0	0.927966101694915	5	-1	63.3653328264107
YBR181C	729	1	1	2	-1	1	1.02966101694915	5	-3	36.5007828388645
YBR181C	375	0	1	1	0	0	0.529661016949153	5	-4	20.6594496322618
YBR181C	669	1	1	2	0	1	0.944915254237288	5	-3	36.5007828388645
YBR181C	672	1	0	1	0	0	0.949152542372881	5	-4	15.8413332066027
YBR181C	180	2	0	2	0	0	0.254237288135593	5	-3	31.6826664132053
YBR181C	141	0	1	1	0	0	0.199152542372881	5	-4	20.6594496322618
YBR181C	678	1	1	2	0	1	0.957627118644068	5	-3	36.5007828388645
YBR183W	864	0	1	1	0	0	0.911392405063291	0	1	20.6594496322618
YBR185C	90	0	1	1	0	0	0.107913669064748	0	1	20.6594496322618
YBR185C	675	0	1	1	0	0	0.809352517985611	0	1	20.6594496322618
YBR189W	186	4	1	5	0	1	0.317948717948718	7	-2	84.0247824586725
YBR189W	57	1	0	1	0	0	0.0974358974358974	7	-6	15.8413332066027
YBR189W	138	3	3	6	0	1	0.235897435897436	7	-1	109.502348516593
YBR189W	336	0	3	3	0	0	0.574358974358974	7	-4	61.9783488967854
YBR189W	147	4	2	6	0	1	0.251282051282051	7	-1	104.684232090934
YBR189W	588	1	0	1	-1	0	1.00512820512821	7	-6	15.8413332066027
YBR189W	558	4	0	4	0	0	0.953846153846154	7	-3	63.3653328264107
YBR189W	450	7	0	7	0	0	0.769230769230769	7	0	110.889332446219
YBR189W	282	3	6	9	0	1	0.482051282051282	7	2	171.480697413379
YBR189W	267	1	2	3	0	1	0.456410256410256	7	-4	57.1602324711263
YBR189W	144	1	1	2	0	1	0.246153846153846	7	-5	36.5007828388645
YBR189W	300	1	0	1	0	0	0.512820512820513	7	-6	15.8413332066027
YBR189W	120	2	0	2	0	0	0.205128205128205	7	-5	31.6826664132053
YBR189W	564	0	1	1	0	0	0.964102564102564	7	-6	20.6594496322618
YBR189W	348	5	1	6	0	1	0.594871794871795	7	-1	99.8661156652751
YBR189W	306	0	1	1	0	0	0.523076923076923	7	-6	20.6594496322618
YBR189W	501	1	0	1	0	0	0.856410256410256	7	-6	15.8413332066027
YBR189W	249	0	1	1	0	0	0.425641025641026	7	-6	20.6594496322618
YBR189W	561	1	0	1	0	0	0.958974358974359	7	-6	15.8413332066027
YBR189W	582	2	0	2	0	0	0.994871794871795	7	-5	31.6826664132053
YBR189W	585	6	1	7	1	1	1	7	0	115.707448871878
YBR189W	402	2	1	3	0	1	0.687179487179487	7	-4	52.3421160454671
YBR189W	399	2	0	2	0	0	0.682051282051282	7	-5	31.6826664132053
YBR189W	381	1	0	1	0	0	0.651282051282051	7	-6	15.8413332066027
YBR189W	252	0	1	1	0	0	0.430769230769231	7	-6	20.6594496322618
YBR189W	240	0	2	2	0	0	0.41025641025641	7	-5	41.3188992645236
YBR189W	408	1	0	1	0	0	0.697435897435897	7	-6	15.8413332066027
YBR189W	150	1	0	1	0	0	0.256410256410256	7	-6	15.8413332066027
YBR189W	273	4	1	5	0	1	0.466666666666667	7	-2	84.0247824586725
YBR189W	261	1	1	2	0	1	0.446153846153846	7	-5	36.5007828388645
YBR189W	258	1	0	1	0	0	0.441025641025641	7	-6	15.8413332066027
YBR189W	354	2	3	5	0	1	0.605128205128205	7	-2	93.6610153099907
YBR189W	537	1	1	2	0	1	0.917948717948718	7	-5	36.5007828388645
YBR189W	555	2	0	2	0	0	0.948717948717949	7	-5	31.6826664132053
YBR189W	192	1	0	1	0	0	0.328205128205128	7	-6	15.8413332066027
YBR189W	324	0	2	2	0	0	0.553846153846154	7	-5	41.3188992645236
YBR189W	357	1	0	1	0	0	0.61025641025641	7	-6	15.8413332066027
YBR189W	291	0	1	1	0	0	0.497435897435897	7	-6	20.6594496322618
YBR189W	270	1	1	2	0	1	0.461538461538462	7	-5	36.5007828388645
YBR189W	297	1	0	1	0	0	0.507692307692308	7	-6	15.8413332066027
YBR189W	264	3	2	5	0	1	0.451282051282051	7	-2	88.8428988843316
YBR189W	345	0	1	1	0	0	0.58974358974359	7	-6	20.6594496322618
YBR189W	279	1	0	1	0	0	0.476923076923077	7	-6	15.8413332066027
YBR189W	339	2	0	2	0	0	0.57948717948718	7	-5	31.6826664132053
YBR189W	303	2	0	2	0	0	0.517948717948718	7	-5	31.6826664132053
YBR191W	66	1	0	1	0	0	0.1375	0	1	15.8413332066027
YBR191W	90	1	0	1	0	0	0.1875	0	1	15.8413332066027
YBR191W	93	0	1	1	0	0	0.19375	0	1	20.6594496322618
YBR191W	126	0	1	1	0	0	0.2625	0	1	20.6594496322618
YBR191W	138	1	1	2	0	1	0.2875	0	2	36.5007828388645
YBR191W	141	2	0	2	0	0	0.29375	0	2	31.6826664132053
YBR191W	195	2	0	2	0	0	0.40625	0	2	31.6826664132053
YBR191W	204	1	0	1	0	0	0.425	0	1	15.8413332066027
YBR191W	216	0	1	1	0	0	0.45	0	1	20.6594496322618
YBR191W	219	1	1	2	0	1	0.45625	0	2	36.5007828388645
YBR191W	222	36	19	55	0	1	0.4625	0	55	962.81753845067
YBR191W	225	1	0	1	0	0	0.46875	0	1	15.8413332066027
YBR191W	249	0	2	2	0	0	0.51875	0	2	41.3188992645236
YBR191W	258	1	3	4	0	1	0.5375	0	4	77.8196821033881
YBR191W	264	1	0	1	0	0	0.55	0	1	15.8413332066027
YBR191W	273	0	1	1	0	0	0.56875	0	1	20.6594496322618
YBR191W	279	1	0	1	0	0	0.58125	0	1	15.8413332066027
YBR191W	294	1	0	1	0	0	0.6125	0	1	15.8413332066027
YBR191W	333	1	0	1	0	0	0.69375	0	1	15.8413332066027
YBR191W	342	0	1	1	0	0	0.7125	0	1	20.6594496322618
YBR191W	351	1	0	1	0	0	0.73125	0	1	15.8413332066027
YBR191W	357	1	0	1	0	0	0.74375	0	1	15.8413332066027
YBR191W	360	0	1	1	0	0	0.75	0	1	20.6594496322618
YBR191W	363	0	1	1	0	0	0.75625	0	1	20.6594496322618
YBR191W	366	6	11	17	0	1	0.7625	0	17	322.301945194496
YBR191W	468	0	1	1	0	0	0.975	0	1	20.6594496322618
YBR192W	609	0	1	1	0	0	0.538461538461538	0	1	20.6594496322618
YBR192W	1110	0	1	1	0	0	0.981432360742706	0	1	20.6594496322618
YBR194W	75	1	0	1	0	0	0.203252032520325	0	1	15.8413332066027
YBR196C	69	1	0	1	0	0	0.0415162454873646	0	1	15.8413332066027
YBR196C	138	1	0	1	0	0	0.0830324909747292	0	1	15.8413332066027
YBR196C	222	0	1	1	0	0	0.133574007220217	0	1	20.6594496322618
YBR196C	231	1	1	2	0	1	0.13898916967509	0	2	36.5007828388645
YBR196C	246	0	1	1	0	0	0.148014440433213	0	1	20.6594496322618
YBR196C	282	0	1	1	0	0	0.169675090252708	0	1	20.6594496322618
YBR196C	288	2	2	4	0	1	0.173285198555957	0	4	73.0015656777289
YBR196C	306	0	2	2	0	0	0.184115523465704	0	2	41.3188992645236
YBR196C	312	2	1	3	0	1	0.187725631768953	0	3	52.3421160454671
YBR196C	342	4	1	5	0	1	0.205776173285199	0	5	84.0247824586725
YBR196C	348	1	0	1	0	0	0.209386281588448	0	1	15.8413332066027
YBR196C	351	1	0	1	0	0	0.211191335740072	0	1	15.8413332066027
YBR196C	357	0	1	1	0	0	0.214801444043321	0	1	20.6594496322618
YBR196C	384	1	1	2	0	1	0.231046931407942	0	2	36.5007828388645
YBR196C	387	1	0	1	0	0	0.232851985559567	0	1	15.8413332066027
YBR196C	408	5	1	6	0	1	0.245487364620939	0	6	99.8661156652751
YBR196C	417	1	0	1	0	0	0.250902527075812	0	1	15.8413332066027
YBR196C	420	2	1	3	0	1	0.252707581227437	0	3	52.3421160454671
YBR196C	426	1	0	1	0	0	0.256317689530686	0	1	15.8413332066027
YBR196C	435	0	1	1	0	0	0.26173285198556	0	1	20.6594496322618
YBR196C	441	4	4	8	0	1	0.265342960288809	0	8	146.003131355458
YBR196C	444	0	1	1	0	0	0.267148014440433	0	1	20.6594496322618
YBR196C	450	0	1	1	0	0	0.270758122743682	0	1	20.6594496322618
YBR196C	453	1	2	3	0	1	0.272563176895307	0	3	57.1602324711263
YBR196C	456	0	2	2	0	0	0.274368231046931	0	2	41.3188992645236
YBR196C	459	0	1	1	0	0	0.276173285198556	0	1	20.6594496322618
YBR196C	462	1	0	1	0	0	0.277978339350181	0	1	15.8413332066027
YBR196C	465	1	1	2	0	1	0.279783393501805	0	2	36.5007828388645
YBR196C	468	1	3	4	0	1	0.28158844765343	0	4	77.8196821033881
YBR196C	474	0	1	1	0	0	0.285198555956679	0	1	20.6594496322618
YBR196C	480	0	1	1	0	0	0.288808664259928	0	1	20.6594496322618
YBR196C	492	3	2	5	0	1	0.296028880866426	0	5	88.8428988843316
YBR196C	495	0	2	2	0	0	0.297833935018051	0	2	41.3188992645236
YBR196C	498	1	1	2	0	1	0.299638989169675	0	2	36.5007828388645
YBR196C	501	2	5	7	0	1	0.3014440433213	0	7	134.979914574514
YBR196C	504	2	3	5	0	1	0.303249097472924	0	5	93.6610153099907
YBR196C	507	1	0	1	0	0	0.305054151624549	0	1	15.8413332066027
YBR196C	513	2	0	2	0	0	0.308664259927798	0	2	31.6826664132053
YBR196C	516	4	6	10	0	1	0.310469314079422	0	10	187.322030619981
YBR196C	525	1	2	3	0	1	0.315884476534296	0	3	57.1602324711263
YBR196C	531	5	0	5	0	0	0.319494584837545	0	5	79.2066660330133
YBR196C	555	1	0	1	0	0	0.333935018050542	0	1	15.8413332066027
YBR196C	564	1	0	1	0	0	0.339350180505415	0	1	15.8413332066027
YBR196C	612	1	0	1	0	0	0.368231046931408	0	1	15.8413332066027
YBR196C	627	2	0	2	0	0	0.377256317689531	0	2	31.6826664132053
YBR196C	630	0	1	1	0	0	0.379061371841155	0	1	20.6594496322618
YBR196C	645	1	0	1	0	0	0.388086642599278	0	1	15.8413332066027
YBR196C	729	2	1	3	0	1	0.438628158844765	0	3	52.3421160454671
YBR196C	735	1	0	1	0	0	0.442238267148014	0	1	15.8413332066027
YBR196C	771	1	0	1	0	0	0.463898916967509	0	1	15.8413332066027
YBR196C	774	1	0	1	0	0	0.465703971119134	0	1	15.8413332066027
YBR196C	777	0	1	1	0	0	0.467509025270758	0	1	20.6594496322618
YBR196C	807	0	1	1	0	0	0.485559566787004	0	1	20.6594496322618
YBR196C	810	0	3	3	0	0	0.487364620938628	0	3	61.9783488967854
YBR196C	813	0	1	1	0	0	0.489169675090253	0	1	20.6594496322618
YBR196C	825	0	1	1	0	0	0.496389891696751	0	1	20.6594496322618
YBR196C	831	0	1	1	0	0	0.5	0	1	20.6594496322618
YBR196C	885	0	1	1	0	0	0.532490974729242	0	1	20.6594496322618
YBR196C	894	0	3	3	0	0	0.537906137184116	0	3	61.9783488967854
YBR196C	975	0	1	1	0	0	0.586642599277978	0	1	20.6594496322618
YBR196C	978	0	1	1	0	0	0.588447653429603	0	1	20.6594496322618
YBR196C	1005	2	0	2	0	0	0.604693140794224	0	2	31.6826664132053
YBR196C	1008	1	3	4	0	1	0.606498194945848	0	4	77.8196821033881
YBR196C	1047	1	0	1	0	0	0.629963898916967	0	1	15.8413332066027
YBR196C	1092	1	0	1	0	0	0.657039711191336	0	1	15.8413332066027
YBR196C	1125	0	1	1	0	0	0.676895306859206	0	1	20.6594496322618
YBR196C	1131	1	0	1	0	0	0.680505415162455	0	1	15.8413332066027
YBR196C	1143	1	0	1	0	0	0.687725631768953	0	1	15.8413332066027
YBR196C	1146	0	2	2	0	0	0.689530685920578	0	2	41.3188992645236
YBR196C	1164	2	1	3	0	1	0.700361010830325	0	3	52.3421160454671
YBR196C	1167	1	0	1	0	0	0.702166064981949	0	1	15.8413332066027
YBR196C	1173	9	1	10	0	1	0.705776173285199	0	10	163.231448491686
YBR196C	1203	1	1	2	0	1	0.723826714801444	0	2	36.5007828388645
YBR196C	1254	1	0	1	0	0	0.754512635379061	0	1	15.8413332066027
YBR196C	1263	0	1	1	0	0	0.759927797833935	0	1	20.6594496322618
YBR196C	1272	1	0	1	0	0	0.765342960288809	0	1	15.8413332066027
YBR196C	1275	1	0	1	0	0	0.767148014440433	0	1	15.8413332066027
YBR196C	1278	1	0	1	0	0	0.768953068592058	0	1	15.8413332066027
YBR196C	1344	1	0	1	0	0	0.808664259927798	0	1	15.8413332066027
YBR196C	1347	5	0	5	0	0	0.810469314079422	0	5	79.2066660330133
YBR196C	1353	1	0	1	0	0	0.814079422382672	0	1	15.8413332066027
YBR196C	1362	1	0	1	0	0	0.819494584837545	0	1	15.8413332066027
YBR196C	1371	0	1	1	0	0	0.824909747292419	0	1	20.6594496322618
YBR196C	1386	1	0	1	0	0	0.833935018050541	0	1	15.8413332066027
YBR196C	1395	1	1	2	0	1	0.839350180505415	0	2	36.5007828388645
YBR196C	1401	1	0	1	0	0	0.842960288808664	0	1	15.8413332066027
YBR196C	1404	1	1	2	0	1	0.844765342960289	0	2	36.5007828388645
YBR196C	1416	1	0	1	0	0	0.851985559566787	0	1	15.8413332066027
YBR196C	1452	0	1	1	0	0	0.873646209386282	0	1	20.6594496322618
YBR196C	1473	0	1	1	0	0	0.886281588447653	0	1	20.6594496322618
YBR196C	1515	0	1	1	0	0	0.911552346570397	0	1	20.6594496322618
YBR196C	1551	0	1	1	0	0	0.933212996389892	0	1	20.6594496322618
YBR196C	1554	4	1	5	0	1	0.935018050541516	0	5	84.0247824586725
YBR196C	1560	0	1	1	0	0	0.938628158844765	0	1	20.6594496322618
YBR196C	1563	22	13	35	0	1	0.94043321299639	0	35	617.082175764662
YBR196C	1569	0	9	9	0	0	0.944043321299639	0	9	185.935046690356
YBR196C	1572	1	0	1	0	0	0.945848375451264	0	1	15.8413332066027
YBR196C	1575	1	1	2	0	1	0.947653429602888	0	2	36.5007828388645
YBR196C	1581	0	1	1	0	0	0.951263537906137	0	1	20.6594496322618
YBR196C	1584	2	4	6	0	1	0.953068592057762	0	6	114.320464942253
YBR196C	1620	1	0	1	0	0	0.974729241877256	0	1	15.8413332066027
YBR196C	1632	11	1	12	0	1	0.981949458483754	0	12	194.914114904891
YBR196C	1659	8	4	12	0	1	0.998194945848375	0	12	209.368464181869
YBR198C	2055	1	0	1	0	0	0.858395989974937	0	1	15.8413332066027
YBR199W	552	0	1	1	0	0	0.396551724137931	0	1	20.6594496322618
YBR199W	603	2	1	3	0	1	0.433189655172414	0	3	52.3421160454671
YBR200W	768	1	0	1	0	0	0.464609800362976	0	1	15.8413332066027
YBR200W	774	1	0	1	0	0	0.468239564428312	0	1	15.8413332066027
YBR200W	780	1	0	1	0	0	0.471869328493648	0	1	15.8413332066027
YBR200W	882	1	0	1	0	0	0.533575317604356	0	1	15.8413332066027
YBR200W	969	0	1	1	0	0	0.586206896551724	0	1	20.6594496322618
YBR201W	114	1	0	1	0	0	0.180094786729858	0	1	15.8413332066027
YBR202W	1284	0	1	1	0	0	0.506508875739645	0	1	20.6594496322618
YBR202W	2115	1	0	1	0	0	0.834319526627219	0	1	15.8413332066027
YBR202W	2196	0	1	1	0	0	0.866272189349112	0	1	20.6594496322618
YBR204C	900	1	0	1	0	0	0.8	0	1	15.8413332066027
YBR205W	222	2	0	2	0	0	0.183168316831683	0	2	31.6826664132053
YBR205W	432	1	0	1	0	0	0.356435643564356	0	1	15.8413332066027
YBR205W	669	0	2	2	0	0	0.551980198019802	0	2	41.3188992645236
YBR205W	684	0	1	1	0	0	0.564356435643564	0	1	20.6594496322618
YBR205W	918	2	0	2	0	0	0.757425742574257	0	2	31.6826664132053
YBR208C	2382	1	0	1	0	0	0.432697547683924	0	1	15.8413332066027
YBR208C	3930	0	1	1	0	0	0.713896457765668	0	1	20.6594496322618
YBR208C	4893	2	2	4	0	1	0.888828337874659	0	4	73.0015656777289
YBR208C	5313	1	0	1	0	0	0.965122615803815	0	1	15.8413332066027
YBR212W	1449	0	1	1	0	0	0.71875	0	1	20.6594496322618
YBR212W	1461	1	0	1	0	0	0.724702380952381	0	1	15.8413332066027
YBR214W	714	1	0	1	0	0	0.451612903225806	0	1	15.8413332066027
YBR214W	744	0	1	1	0	0	0.470588235294118	0	1	20.6594496322618
YBR214W	1530	0	1	1	0	0	0.967741935483871	0	1	20.6594496322618
YBR215W	660	0	1	1	0	0	0.352	0	1	20.6594496322618
YBR215W	666	1	0	1	0	0	0.3552	0	1	15.8413332066027
YBR215W	768	1	1	2	0	1	0.4096	0	2	36.5007828388645
YBR215W	1368	1	0	1	0	0	0.7296	0	1	15.8413332066027
YBR215W	1644	1	0	1	0	0	0.8768	0	1	15.8413332066027
YBR216C	453	1	0	1	0	0	0.224035608308605	0	1	15.8413332066027
YBR216C	1935	1	0	1	0	0	0.956973293768546	0	1	15.8413332066027
YBR216C	2004	1	0	1	0	0	0.991097922848665	0	1	15.8413332066027
YBR218C	147	0	1	1	0	0	0.0415254237288136	0	1	20.6594496322618
YBR218C	294	1	0	1	0	0	0.0830508474576271	0	1	15.8413332066027
YBR218C	525	1	0	1	0	0	0.148305084745763	0	1	15.8413332066027
YBR218C	771	1	0	1	0	0	0.217796610169492	0	1	15.8413332066027
YBR218C	1620	1	0	1	0	0	0.457627118644068	0	1	15.8413332066027
YBR218C	1989	1	1	2	0	1	0.561864406779661	0	2	36.5007828388645
YBR218C	2178	0	1	1	0	0	0.615254237288136	0	1	20.6594496322618
YBR218C	2550	3	1	4	0	1	0.720338983050847	0	4	68.1834492520698
YBR218C	2574	0	1	1	0	0	0.727118644067797	0	1	20.6594496322618
YBR218C	2823	1	0	1	0	0	0.797457627118644	0	1	15.8413332066027
YBR218C	3222	1	0	1	0	0	0.910169491525424	0	1	15.8413332066027
YBR218C	3231	1	0	1	0	0	0.91271186440678	0	1	15.8413332066027
YBR218C	3501	1	0	1	0	0	0.988983050847458	0	1	15.8413332066027
YBR218C	3510	0	1	1	0	0	0.991525423728814	0	1	20.6594496322618
YBR221C	57	1	0	1	0	0	0.0519125683060109	0	1	15.8413332066027
YBR221C	66	1	0	1	0	0	0.0601092896174863	0	1	15.8413332066027
YBR221C	192	2	0	2	0	0	0.174863387978142	0	2	31.6826664132053
YBR221C	324	0	1	1	0	0	0.295081967213115	0	1	20.6594496322618
YBR221C	348	1	0	1	0	0	0.316939890710383	0	1	15.8413332066027
YBR221C	492	1	0	1	0	0	0.448087431693989	0	1	15.8413332066027
YBR221C	696	1	0	1	0	0	0.633879781420765	0	1	15.8413332066027
YBR221C	738	1	0	1	0	0	0.672131147540984	0	1	15.8413332066027
YBR221C	822	0	1	1	0	0	0.748633879781421	0	1	20.6594496322618
YBR221C	1017	0	1	1	0	0	0.926229508196721	0	1	20.6594496322618
YBR222C	447	0	1	1	0	0	0.274401473296501	0	1	20.6594496322618
YBR222C	954	0	1	1	0	0	0.585635359116022	0	1	20.6594496322618
YBR222C	969	1	0	1	0	0	0.594843462246777	0	1	15.8413332066027
YBR222C	972	1	0	1	0	0	0.596685082872928	0	1	15.8413332066027
YBR222C	1050	1	0	1	0	0	0.644567219152855	0	1	15.8413332066027
YBR222C	1275	1	0	1	0	0	0.78268876611418	0	1	15.8413332066027
YBR222C	1359	1	0	1	0	0	0.834254143646409	0	1	15.8413332066027
YBR225W	1956	1	0	1	0	0	0.724444444444444	0	1	15.8413332066027
YBR225W	2565	0	1	1	0	0	0.95	0	1	20.6594496322618
YBR227C	330	0	1	1	0	0	0.211538461538462	0	1	20.6594496322618
YBR227C	354	1	0	1	0	0	0.226923076923077	0	1	15.8413332066027
YBR229C	243	1	0	1	0	0	0.0849056603773585	0	1	15.8413332066027
YBR229C	768	1	1	2	0	1	0.268343815513627	0	2	36.5007828388645
YBR229C	1563	1	0	1	0	0	0.546121593291405	0	1	15.8413332066027
YBR229C	2799	1	0	1	0	0	0.977987421383648	0	1	15.8413332066027
YBR230C	207	1	0	1	0	0	0.514925373134328	0	1	15.8413332066027
YBR231C	552	1	0	1	0	0	0.607260726072607	0	1	15.8413332066027
YBR231C	594	0	1	1	0	0	0.653465346534653	0	1	20.6594496322618
YBR231C	597	1	0	1	0	0	0.656765676567657	0	1	15.8413332066027
YBR231C	633	1	0	1	0	0	0.696369636963696	0	1	15.8413332066027
YBR231C	645	3	1	4	0	1	0.70957095709571	0	4	68.1834492520698
YBR233W	483	0	1	1	0	0	0.389830508474576	0	1	20.6594496322618
YBR234C	288	0	1	1	0	0	0.25	0	1	20.6594496322618
YBR234C	402	1	0	1	0	0	0.348958333333333	0	1	15.8413332066027
YBR234C	423	1	0	1	0	0	0.3671875	0	1	15.8413332066027
YBR234C	573	1	2	3	0	1	0.497395833333333	0	3	57.1602324711263
YBR234C	696	0	1	1	0	0	0.604166666666667	0	1	20.6594496322618
YBR234C	765	0	1	1	0	0	0.6640625	0	1	20.6594496322618
YBR234C	915	1	0	1	0	0	0.794270833333333	0	1	15.8413332066027
YBR234C	984	0	1	1	0	0	0.854166666666667	0	1	20.6594496322618
YBR235W	1755	1	0	1	0	0	0.522321428571429	0	1	15.8413332066027
YBR236C	345	1	0	1	0	0	0.263761467889908	0	1	15.8413332066027
YBR237W	249	1	0	1	0	0	0.0977620730270907	0	1	15.8413332066027
YBR238C	66	0	1	1	0	0	0.0300957592339261	0	1	20.6594496322618
YBR240C	1350	1	0	1	1	0	1	1	0	15.8413332066027
YBR241C	264	0	1	1	0	0	0.180327868852459	0	1	20.6594496322618
YBR242W	243	1	0	1	0	0	0.340336134453782	0	1	15.8413332066027
YBR242W	297	1	1	2	0	1	0.415966386554622	0	2	36.5007828388645
YBR242W	405	1	0	1	0	0	0.567226890756303	0	1	15.8413332066027
YBR242W	534	1	0	1	0	0	0.747899159663866	0	1	15.8413332066027
YBR243C	1311	0	2	2	0	0	0.975446428571429	0	2	41.3188992645236
YBR243C	1347	0	1	1	-1	0	1.00223214285714	0	1	20.6594496322618
YBR244W	306	1	0	1	0	0	0.62962962962963	0	1	15.8413332066027
YBR244W	480	1	0	1	0	0	0.987654320987654	0	1	15.8413332066027
YBR245C	2934	2	0	2	0	0	0.866253321523472	0	2	31.6826664132053
YBR245C	3006	0	1	1	0	0	0.887511071744907	0	1	20.6594496322618
YBR245C	3024	1	0	1	0	0	0.892825509300266	0	1	15.8413332066027
YBR247C	327	1	0	1	0	0	0.225672877846791	0	1	15.8413332066027
YBR247C	687	1	0	1	0	0	0.474120082815735	0	1	15.8413332066027
YBR247C	819	2	0	2	0	0	0.565217391304348	0	2	31.6826664132053
YBR247C	828	1	0	1	0	0	0.571428571428571	0	1	15.8413332066027
YBR247C	1398	1	0	1	0	0	0.9648033126294	0	1	15.8413332066027
YBR248C	153	0	1	1	0	0	0.0923913043478261	0	1	20.6594496322618
YBR248C	204	0	1	1	0	0	0.123188405797101	0	1	20.6594496322618
YBR248C	402	0	1	1	0	0	0.242753623188406	0	1	20.6594496322618
YBR248C	648	1	0	1	0	0	0.391304347826087	0	1	15.8413332066027
YBR248C	831	1	0	1	0	0	0.501811594202899	0	1	15.8413332066027
YBR248C	915	4	1	5	0	1	0.552536231884058	0	5	84.0247824586725
YBR248C	960	0	1	1	0	0	0.579710144927536	0	1	20.6594496322618
YBR248C	1089	0	1	1	0	0	0.657608695652174	0	1	20.6594496322618
YBR248C	1281	0	1	1	0	0	0.773550724637681	0	1	20.6594496322618
YBR248C	1284	0	1	1	0	0	0.77536231884058	0	1	20.6594496322618
YBR248C	1332	1	0	1	0	0	0.804347826086957	0	1	15.8413332066027
YBR248C	1341	0	1	1	0	0	0.809782608695652	0	1	20.6594496322618
YBR249C	915	1	0	1	0	0	0.824324324324324	3	-2	15.8413332066027
YBR249C	759	0	1	1	0	0	0.683783783783784	3	-2	20.6594496322618
YBR249C	1056	1	0	1	0	0	0.951351351351351	3	-2	15.8413332066027
YBR249C	684	1	0	1	0	0	0.616216216216216	3	-2	15.8413332066027
YBR249C	675	1	0	1	0	0	0.608108108108108	3	-2	15.8413332066027
YBR249C	750	1	2	3	0	1	0.675675675675676	3	0	57.1602324711263
YBR249C	399	1	0	1	0	0	0.359459459459459	3	-2	15.8413332066027
YBR249C	225	1	0	1	0	0	0.202702702702703	3	-2	15.8413332066027
YBR249C	1095	1	0	1	0	0	0.986486486486487	3	-2	15.8413332066027
YBR249C	375	1	0	1	0	0	0.337837837837838	3	-2	15.8413332066027
YBR249C	681	0	1	1	0	0	0.613513513513513	3	-2	20.6594496322618
YBR249C	762	1	0	1	0	0	0.686486486486486	3	-2	15.8413332066027
YBR249C	180	1	0	1	0	0	0.162162162162162	3	-2	15.8413332066027
YBR249C	444	2	0	2	0	0	0.4	3	-1	31.6826664132053
YBR249C	528	1	0	1	0	0	0.475675675675676	3	-2	15.8413332066027
YBR249C	1110	3	0	3	1	0	1	3	0	47.523999619808
YBR249C	387	1	0	1	0	0	0.348648648648649	3	-2	15.8413332066027
YBR249C	363	1	0	1	0	0	0.327027027027027	3	-2	15.8413332066027
YBR249C	360	1	0	1	0	0	0.324324324324324	3	-2	15.8413332066027
YBR249C	456	3	7	10	0	1	0.410810810810811	3	7	192.140147045641
YBR249C	378	3	0	3	0	0	0.340540540540541	3	0	47.523999619808
YBR249C	912	1	0	1	0	0	0.821621621621622	3	-2	15.8413332066027
YBR249C	471	1	0	1	0	0	0.424324324324324	3	-2	15.8413332066027
YBR251W	456	1	0	1	0	0	0.495114006514658	0	1	15.8413332066027
YBR252W	321	0	1	1	0	0	0.727891156462585	4	-3	20.6594496322618
YBR252W	450	1	0	1	-1	0	1.02040816326531	4	-3	15.8413332066027
YBR252W	441	2	2	4	1	1	1	4	0	73.0015656777289
YBR252W	429	1	0	1	0	0	0.972789115646258	4	-3	15.8413332066027
YBR254C	195	0	1	1	0	0	0.371428571428571	0	1	20.6594496322618
YBR254C	333	1	0	1	0	0	0.634285714285714	0	1	15.8413332066027
YBR255C-A	360	0	1	1	1	0	1	1	0	20.6594496322618
YBR256C	213	1	0	1	0	0	0.298319327731092	0	1	15.8413332066027
YBR256C	321	0	1	1	0	0	0.449579831932773	0	1	20.6594496322618
YBR256C	387	0	1	1	0	0	0.542016806722689	0	1	20.6594496322618
YBR257W	348	1	0	1	0	0	0.415770609318996	0	1	15.8413332066027
YBR257W	603	1	0	1	0	0	0.720430107526882	0	1	15.8413332066027
YBR258C	426	0	1	1	1	0	1	1	0	20.6594496322618
YBR260C	1995	1	0	1	0	0	0.998498498498498	0	1	15.8413332066027
YBR261C	336	1	0	1	0	0	0.482758620689655	0	1	15.8413332066027
YBR261C	420	1	0	1	0	0	0.603448275862069	0	1	15.8413332066027
YBR261C	657	1	0	1	0	0	0.943965517241379	0	1	15.8413332066027
YBR263W	258	1	0	1	0	0	0.175510204081633	0	1	15.8413332066027
